location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-24,2020-06-24,33357.46,NA
US,1 wk ahead inc case,2020-06-25,2020-06-24,33275.971,NA
US,1 wk ahead inc case,2020-06-26,2020-06-24,33437.908,NA
US,1 wk ahead inc case,2020-06-27,2020-06-24,33261.53,NA
US,1 wk ahead inc case,2020-06-28,2020-06-24,28764.986,NA
US,1 wk ahead inc case,2020-06-29,2020-06-24,31995.533,NA
US,1 wk ahead inc case,2020-06-30,2020-06-24,33357.46,NA
US,2 wk ahead inc case,2020-06-24,2020-06-24,33357.46,NA
US,2 wk ahead inc case,2020-06-25,2020-06-24,33275.971,NA
US,2 wk ahead inc case,2020-06-26,2020-06-24,33437.908,NA
US,2 wk ahead inc case,2020-06-27,2020-06-24,33261.53,NA
US,2 wk ahead inc case,2020-06-28,2020-06-24,28764.986,NA
US,2 wk ahead inc case,2020-06-29,2020-06-24,31995.533,NA
US,2 wk ahead inc case,2020-06-30,2020-06-24,33357.46,NA
US,2 wk ahead inc case,2020-07-01,2020-06-24,33415.124,NA
US,2 wk ahead inc case,2020-07-02,2020-06-24,33363.8,NA
US,2 wk ahead inc case,2020-07-03,2020-06-24,33456.788,NA
US,2 wk ahead inc case,2020-07-04,2020-06-24,30426.27,NA
US,2 wk ahead inc case,2020-07-05,2020-06-24,28268.609,NA
US,2 wk ahead inc case,2020-07-06,2020-06-24,33277.296,NA
US,2 wk ahead inc case,2020-07-07,2020-06-24,33299.393,NA
