location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-07,2020-06-07,19585.19,NA
US,1 wk ahead inc case,2020-06-08,2020-06-07,21776.626,NA
US,1 wk ahead inc case,2020-06-09,2020-06-07,21921.87,NA
US,1 wk ahead inc case,2020-06-10,2020-06-07,22787.141,NA
US,1 wk ahead inc case,2020-06-11,2020-06-07,23382.174,NA
US,1 wk ahead inc case,2020-06-12,2020-06-07,23518.879,NA
US,1 wk ahead inc case,2020-06-13,2020-06-07,23518.879,NA
US,2 wk ahead inc case,2020-06-07,2020-06-07,19585.19,NA
US,2 wk ahead inc case,2020-06-08,2020-06-07,21776.626,NA
US,2 wk ahead inc case,2020-06-09,2020-06-07,21921.87,NA
US,2 wk ahead inc case,2020-06-10,2020-06-07,22787.141,NA
US,2 wk ahead inc case,2020-06-11,2020-06-07,23382.174,NA
US,2 wk ahead inc case,2020-06-12,2020-06-07,23518.879,NA
US,2 wk ahead inc case,2020-06-13,2020-06-07,23518.879,NA
US,2 wk ahead inc case,2020-06-14,2020-06-07,21676.351,NA
US,2 wk ahead inc case,2020-06-15,2020-06-07,22926.283,NA
US,2 wk ahead inc case,2020-06-16,2020-06-07,23474.133,NA
US,2 wk ahead inc case,2020-06-17,2020-06-07,23516.673,NA
US,2 wk ahead inc case,2020-06-18,2020-06-07,23684.088,NA
US,2 wk ahead inc case,2020-06-19,2020-06-07,23518.879,NA
US,2 wk ahead inc case,2020-06-20,2020-06-07,23518.879,NA
