location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-15,2020-06-15,22051.72,NA
US,1 wk ahead inc case,2020-06-16,2020-06-15,23467.738,NA
US,1 wk ahead inc case,2020-06-17,2020-06-15,23654.046,NA
US,1 wk ahead inc case,2020-06-18,2020-06-15,24849.658,NA
US,1 wk ahead inc case,2020-06-19,2020-06-15,25166.801,NA
US,1 wk ahead inc case,2020-06-20,2020-06-15,25166.801,NA
US,1 wk ahead inc case,2020-06-21,2020-06-15,19109.749,NA
US,2 wk ahead inc case,2020-06-15,2020-06-15,22051.72,NA
US,2 wk ahead inc case,2020-06-16,2020-06-15,23467.738,NA
US,2 wk ahead inc case,2020-06-17,2020-06-15,23654.046,NA
US,2 wk ahead inc case,2020-06-18,2020-06-15,24849.658,NA
US,2 wk ahead inc case,2020-06-19,2020-06-15,25166.801,NA
US,2 wk ahead inc case,2020-06-20,2020-06-15,25166.801,NA
US,2 wk ahead inc case,2020-06-21,2020-06-15,19109.749,NA
US,2 wk ahead inc case,2020-06-22,2020-06-15,23304.622,NA
US,2 wk ahead inc case,2020-06-23,2020-06-15,23883.472,NA
US,2 wk ahead inc case,2020-06-24,2020-06-15,24004.822,NA
US,2 wk ahead inc case,2020-06-25,2020-06-15,25038.457,NA
US,2 wk ahead inc case,2020-06-26,2020-06-15,25166.801,NA
US,2 wk ahead inc case,2020-06-27,2020-06-15,25166.801,NA
US,2 wk ahead inc case,2020-06-28,2020-06-15,20493.096,NA
