location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-14,2020-06-14,19415.53,NA
US,1 wk ahead inc case,2020-06-15,2020-06-14,22174.42,NA
US,1 wk ahead inc case,2020-06-16,2020-06-14,23456.745,NA
US,1 wk ahead inc case,2020-06-17,2020-06-14,23663.491,NA
US,1 wk ahead inc case,2020-06-18,2020-06-14,24873.13,NA
US,1 wk ahead inc case,2020-06-19,2020-06-14,25163.053,NA
US,1 wk ahead inc case,2020-06-20,2020-06-14,25163.053,NA
US,2 wk ahead inc case,2020-06-14,2020-06-14,19415.53,NA
US,2 wk ahead inc case,2020-06-15,2020-06-14,22174.42,NA
US,2 wk ahead inc case,2020-06-16,2020-06-14,23456.745,NA
US,2 wk ahead inc case,2020-06-17,2020-06-14,23663.491,NA
US,2 wk ahead inc case,2020-06-18,2020-06-14,24873.13,NA
US,2 wk ahead inc case,2020-06-19,2020-06-14,25163.053,NA
US,2 wk ahead inc case,2020-06-20,2020-06-14,25163.053,NA
US,2 wk ahead inc case,2020-06-21,2020-06-14,18935.132,NA
US,2 wk ahead inc case,2020-06-22,2020-06-14,23305.547,NA
US,2 wk ahead inc case,2020-06-23,2020-06-14,23893.639,NA
US,2 wk ahead inc case,2020-06-24,2020-06-14,24000.517,NA
US,2 wk ahead inc case,2020-06-25,2020-06-14,25026.388,NA
US,2 wk ahead inc case,2020-06-26,2020-06-14,25163.053,NA
US,2 wk ahead inc case,2020-06-27,2020-06-14,25163.053,NA
