location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-25,2020-06-25,34349.837,NA
US,1 wk ahead inc case,2020-06-26,2020-06-25,34087.802,NA
US,1 wk ahead inc case,2020-06-27,2020-06-25,33883.222,NA
US,1 wk ahead inc case,2020-06-28,2020-06-25,29403.228,NA
US,1 wk ahead inc case,2020-06-29,2020-06-25,32882.483,NA
US,1 wk ahead inc case,2020-06-30,2020-06-25,34394.047,NA
US,1 wk ahead inc case,2020-07-01,2020-06-25,34356.912,NA
US,2 wk ahead inc case,2020-06-25,2020-06-25,34349.837,NA
US,2 wk ahead inc case,2020-06-26,2020-06-25,34087.802,NA
US,2 wk ahead inc case,2020-06-27,2020-06-25,33883.222,NA
US,2 wk ahead inc case,2020-06-28,2020-06-25,29403.228,NA
US,2 wk ahead inc case,2020-06-29,2020-06-25,32882.483,NA
US,2 wk ahead inc case,2020-06-30,2020-06-25,34394.047,NA
US,2 wk ahead inc case,2020-07-01,2020-06-25,34356.912,NA
US,2 wk ahead inc case,2020-07-02,2020-06-25,34089.209,NA
US,2 wk ahead inc case,2020-07-03,2020-06-25,34113.318,NA
US,2 wk ahead inc case,2020-07-04,2020-06-25,31074.733,NA
US,2 wk ahead inc case,2020-07-05,2020-06-25,29034.736,NA
US,2 wk ahead inc case,2020-07-06,2020-06-25,33953.303,NA
US,2 wk ahead inc case,2020-07-07,2020-06-25,34374.132,NA
US,2 wk ahead inc case,2020-07-08,2020-06-25,34354.702,NA
