location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-09,2020-06-09,20111.477,NA
US,1 wk ahead inc case,2020-06-10,2020-06-09,21197.211,NA
US,1 wk ahead inc case,2020-06-11,2020-06-09,22144.617,NA
US,1 wk ahead inc case,2020-06-12,2020-06-09,22721.109,NA
US,1 wk ahead inc case,2020-06-13,2020-06-09,22721.109,NA
US,1 wk ahead inc case,2020-06-14,2020-06-09,19086.327,NA
US,1 wk ahead inc case,2020-06-15,2020-06-09,21393.059,NA
US,2 wk ahead inc case,2020-06-09,2020-06-09,20111.477,NA
US,2 wk ahead inc case,2020-06-10,2020-06-09,21197.211,NA
US,2 wk ahead inc case,2020-06-11,2020-06-09,22144.617,NA
US,2 wk ahead inc case,2020-06-12,2020-06-09,22721.109,NA
US,2 wk ahead inc case,2020-06-13,2020-06-09,22721.109,NA
US,2 wk ahead inc case,2020-06-14,2020-06-09,19086.327,NA
US,2 wk ahead inc case,2020-06-15,2020-06-09,21393.059,NA
US,2 wk ahead inc case,2020-06-16,2020-06-09,22402.472,NA
US,2 wk ahead inc case,2020-06-17,2020-06-09,22561.083,NA
US,2 wk ahead inc case,2020-06-18,2020-06-09,22863.513,NA
US,2 wk ahead inc case,2020-06-19,2020-06-09,22721.109,NA
US,2 wk ahead inc case,2020-06-20,2020-06-09,22721.109,NA
US,2 wk ahead inc case,2020-06-21,2020-06-09,18542.84,NA
US,2 wk ahead inc case,2020-06-22,2020-06-09,22402.472,NA
