location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-27,2020-06-27,40356.814,NA
US,1 wk ahead inc case,2020-06-28,2020-06-27,34826.976,NA
US,1 wk ahead inc case,2020-06-29,2020-06-27,39532.901,NA
US,1 wk ahead inc case,2020-06-30,2020-06-27,39971.711,NA
US,1 wk ahead inc case,2020-07-01,2020-06-27,40281.235,NA
US,1 wk ahead inc case,2020-07-02,2020-06-27,41558.692,NA
US,1 wk ahead inc case,2020-07-03,2020-06-27,41391.506,NA
US,2 wk ahead inc case,2020-06-27,2020-06-27,40356.814,NA
US,2 wk ahead inc case,2020-06-28,2020-06-27,34826.976,NA
US,2 wk ahead inc case,2020-06-29,2020-06-27,39532.901,NA
US,2 wk ahead inc case,2020-06-30,2020-06-27,39971.711,NA
US,2 wk ahead inc case,2020-07-01,2020-06-27,40281.235,NA
US,2 wk ahead inc case,2020-07-02,2020-06-27,41558.692,NA
US,2 wk ahead inc case,2020-07-03,2020-06-27,41391.506,NA
US,2 wk ahead inc case,2020-07-04,2020-06-27,35614.462,NA
US,2 wk ahead inc case,2020-07-05,2020-06-27,34725.32,NA
US,2 wk ahead inc case,2020-07-06,2020-06-27,39764.495,NA
US,2 wk ahead inc case,2020-07-07,2020-06-27,40014.056,NA
US,2 wk ahead inc case,2020-07-08,2020-06-27,40204.788,NA
US,2 wk ahead inc case,2020-07-09,2020-06-27,41180.765,NA
US,2 wk ahead inc case,2020-07-10,2020-06-27,41387.244,NA
