location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-18,2020-06-18,25202.282,NA
US,1 wk ahead inc case,2020-06-19,2020-06-18,25290.114,NA
US,1 wk ahead inc case,2020-06-20,2020-06-18,25287.156,NA
US,1 wk ahead inc case,2020-06-21,2020-06-18,19098.32,NA
US,1 wk ahead inc case,2020-06-22,2020-06-18,24282.043,NA
US,1 wk ahead inc case,2020-06-23,2020-06-18,24919.488,NA
US,1 wk ahead inc case,2020-06-24,2020-06-18,24872.366,NA
US,2 wk ahead inc case,2020-06-18,2020-06-18,25202.282,NA
US,2 wk ahead inc case,2020-06-19,2020-06-18,25290.114,NA
US,2 wk ahead inc case,2020-06-20,2020-06-18,25287.156,NA
US,2 wk ahead inc case,2020-06-21,2020-06-18,19098.32,NA
US,2 wk ahead inc case,2020-06-22,2020-06-18,24282.043,NA
US,2 wk ahead inc case,2020-06-23,2020-06-18,24919.488,NA
US,2 wk ahead inc case,2020-06-24,2020-06-18,24872.366,NA
US,2 wk ahead inc case,2020-06-25,2020-06-18,25194.589,NA
US,2 wk ahead inc case,2020-06-26,2020-06-18,25290.114,NA
US,2 wk ahead inc case,2020-06-27,2020-06-18,25290.114,NA
US,2 wk ahead inc case,2020-06-28,2020-06-18,20067.064,NA
US,2 wk ahead inc case,2020-06-29,2020-06-18,24903.562,NA
US,2 wk ahead inc case,2020-06-30,2020-06-18,24860.964,NA
US,2 wk ahead inc case,2020-07-01,2020-06-18,25157.566,NA
