state,model,MSE,MAE,MAPE
US,ARIMA,27327216.88291117,4194.814974874542,0.11025185176975281
Alaska,ARIMA,673.157877279987,19.354894941342863,0.9858257228944438
Alabama,ARIMA,184577.2800343424,338.9488633670377,0.5468542902008016
Arkansas,ARIMA,54020.10354623568,158.08119257714293,0.492199279538375
Arizona,ARIMA,913606.8259736109,741.5441033165866,0.6932046644922661
Colorado,ARIMA,13263.00100940815,81.06974714086805,0.19572997369131884
Connecticut,ARIMA,12864.727708950004,76.32414620862896,0.1566205117184867
District of Columbia,ARIMA,285.4626186813458,13.731236866839673,0.11896708073776364
Delaware,ARIMA,5448.432243570049,46.826931364206665,0.3393582004408942
Florida,ARIMA,4388775.810704507,1637.3295186275157,0.6311022632514437
Georgia,ARIMA,497860.06093654124,564.9668119892104,0.42690615993224534
Guam,ARIMA,117.31318330831749,6.8412023101342445,1.9196876062208599
Hawaii,ARIMA,2096.4946006288105,27.971718064874832,1.2585295085874908
Iowa,ARIMA,30512.424397788658,137.38114214975428,0.38357328131687896
Idaho,ARIMA,29091.328319703225,126.22097952633862,1.1591264896052451
Kansas,ARIMA,16454.646954626096,91.43396582615864,0.42549596741421897
Kentucky,ARIMA,48777.126548396256,160.85332251250568,0.6802140056638959
Louisiana,ARIMA,783656.2043528486,656.5437668991484,0.7434223300850419
Massachusetts,ARIMA,8520.978051585033,72.27843129310473,0.06261431047584141
Maryland,ARIMA,27133.002636298665,127.48434303199512,0.1567147602308034
Maine,ARIMA,101.67820389322122,7.82191961392206,0.21875653341611315
Michigan,ARIMA,42608.98781658624,148.33167164615094,0.17432416497378114
Minnesota,ARIMA,25395.51132120563,119.57895666394158,0.26252238415288165
Missouri,ARIMA,101528.53693361471,251.20787953085332,0.6803881073577931
Mississippi,ARIMA,166814.38712000524,309.98988556504844,0.8033376048277747
Montana,ARIMA,1539.528097350454,27.64106332304521,1.1972265274128508
North Dakota,ARIMA,1010.3695067383752,22.10323859489714,0.38975708318127833
Nebraska,ARIMA,5230.793378183146,56.735309598294656,0.23691674082106468
New Hampshire,ARIMA,158.79919951906606,9.906109695914122,0.15821092413123627
New Jersey,ARIMA,22709.477592847863,108.98631931622847,0.06086372614581401
New Mexico,ARIMA,2665.1365647629136,40.68311875050778,0.24639461443820554
Nevada,ARIMA,54847.4808474204,184.44446428078328,0.6246881834713012
Ohio,ARIMA,55840.10489160289,178.15569103731326,0.24197435153470748
Oklahoma,ARIMA,71367.70640826091,203.91917157709798,0.8059809913361802
Oregon,ARIMA,5397.248500718661,59.502088512126925,0.4496998875799902
