state,model,MSE,MAE,MAPE
US,OliverWyman-Navigator,4321374.238114396,1582.4092869274793,1.1201060731337422
Alaska,OliverWyman-Navigator,11.332370984393833,2.5653542393560054,13.069331683933209
Alabama,OliverWyman-Navigator,15332.40555126358,76.29525067619382,5.290381420294605
Arkansas,OliverWyman-Navigator,2473.7972427367968,31.26687924873836,8.15790848076696
Arizona,OliverWyman-Navigator,102639.23012680242,219.17040390498696,8.369614485415903
California,OliverWyman-Navigator,162278.70020277257,281.7842260528532,3.3313028957310977
Colorado,OliverWyman-Navigator,1479.408021395314,28.59710126478144,1.5776446163392421
Connecticut,OliverWyman-Navigator,1635.236118989848,27.408868044445363,0.6258633655039363
District of Columbia,OliverWyman-Navigator,141.11488871020381,6.973126929263349,1.1953130919086836
Delaware,OliverWyman-Navigator,1013.437775413413,23.515077414305438,4.30564850339003
Florida,OliverWyman-Navigator,151395.60993010906,291.23951789825827,4.792460113767235
Georgia,OliverWyman-Navigator,89556.73067070596,204.16764428350137,6.0179330243771965
Hawaii,OliverWyman-Navigator,11.180494342981351,2.6793209724166664,9.923083084193385
Iowa,OliverWyman-Navigator,993.9423025219725,22.49270529931559,2.829678136498127
Idaho,OliverWyman-Navigator,621.6238625246441,18.00257829349895,9.67797125734677
Illinois,OliverWyman-Navigator,25998.050642995913,111.26467961114659,1.4931223888805953
Indiana,OliverWyman-Navigator,2919.9706931726005,43.21428020066011,1.5108101687700395
Kansas,OliverWyman-Navigator,412.6309399744896,13.97435812194677,4.221871181815897
Kentucky,OliverWyman-Navigator,1917.4634172495964,27.490797312230814,3.8448778869095577
Louisiana,OliverWyman-Navigator,10901.873635442365,78.38768913196296,2.1029880108259245
Massachusetts,OliverWyman-Navigator,10118.053275205433,79.20083099308934,0.9424031384108202
Maryland,OliverWyman-Navigator,2021.0511639176893,31.904863988409243,0.9185050302490527
Maine,OliverWyman-Navigator,23.01660364917631,3.221033434752266,2.833429171508983
Michigan,OliverWyman-Navigator,8798.207927156156,58.47936552422201,0.9115416244954974
Minnesota,OliverWyman-Navigator,1415.7169784397831,25.807580468959845,1.6407120117999763
Missouri,OliverWyman-Navigator,7412.792971557775,55.50116159802966,4.723519777562137
Mississippi,OliverWyman-Navigator,11632.589067396353,71.34317845280195,4.907394474839511
Montana,OliverWyman-Navigator,54.7211154986555,4.965043998312912,10.027490946125031
North Carolina,OliverWyman-Navigator,9258.95404624298,68.55822255929803,3.9366460920469626
North Dakota,OliverWyman-Navigator,147.39209954044006,8.08089151753238,8.560639278171358
Nebraska,OliverWyman-Navigator,509.8803090993412,15.943914646854868,5.351321803979752
New Hampshire,OliverWyman-Navigator,219.64993191880916,10.993507815499727,2.77891395848718
New Jersey,OliverWyman-Navigator,1153639.6755255875,685.519544004627,4.507307814187295
New Mexico,OliverWyman-Navigator,812.2210422729822,19.977264677532908,3.432785704388489
Nevada,OliverWyman-Navigator,1295.9475735069823,26.514258632774347,3.571762208885938
New York,OliverWyman-Navigator,132084.8979520533,271.91435235313935,0.8442701552316795
Ohio,OliverWyman-Navigator,27362.38331042566,113.08698710249764,3.4361780605795857
Oklahoma,OliverWyman-Navigator,341.7908883042119,12.940347939135908,2.497225456226262
Oregon,OliverWyman-Navigator,295.69697972356664,12.860440557735227,4.587382154816913
Pennsylvania,OliverWyman-Navigator,14260.019540755655,71.92713705985804,1.0041744298161732
Rhode Island,OliverWyman-Navigator,1151.7380046041767,22.658736401060708,2.3495260460807
South Carolina,OliverWyman-Navigator,21062.36385374385,107.21361235443885,8.175041214730921
South Dakota,OliverWyman-Navigator,38.25341754404366,5.0338623528790105,4.2616527146712775
Tennessee,OliverWyman-Navigator,2370.534942030702,33.29276685675311,3.3250252754423983
Texas,OliverWyman-Navigator,1530026.1193660654,934.8709926859199,15.265845164170676
Utah,OliverWyman-Navigator,381.7962599836253,13.825986023159306,5.6718753452828
Virginia,OliverWyman-Navigator,17192.652945532296,106.31663819551389,5.187821161831408
Vermont,OliverWyman-Navigator,1.6001345661522226,1.037718946198713,1.8268125682134506
Washington,OliverWyman-Navigator,5150.722884325814,51.181535055977626,3.4072769546899457
Wisconsin,OliverWyman-Navigator,1804.929823140476,24.993586527160925,2.837768523341981
West Virginia,OliverWyman-Navigator,215.97824570943968,10.693923834752391,8.555968426509684
Wyoming,OliverWyman-Navigator,24.75931325800285,3.1873977977044072,13.684951175621274
US,DDS-NBDS,17775589.31701356,2554.9939583333266,1.5176999358934133
Alaska,DDS-NBDS,19.895307271666667,3.5260750000000005,12.772302350427351
Alabama,DDS-NBDS,43440.16327698333,161.4065333333333,8.739460920548034
Arkansas,DDS-NBDS,193.2649331733333,11.81633333333332,2.0307448825994068
Arizona,DDS-NBDS,1610552.1085303123,864.964775,19.816595447949886
California,DDS-NBDS,27015.658533986552,148.79478333333296,1.364012352359385
Colorado,DDS-NBDS,264.25716532000087,14.789750000000026,0.7871555054362804
Connecticut,DDS-NBDS,32.34979040333406,3.811983333333312,0.08574723898261305
District of Columbia,DDS-NBDS,12.289254901666618,2.976658333333328,0.49974625972830894
Delaware,DDS-NBDS,112.9161486516669,9.661675000000017,1.6319712453025927
Florida,DDS-NBDS,1348021.511646428,655.0013416666666,7.304881237112704
Georgia,DDS-NBDS,25629.169461039975,143.59271666666655,3.1500702586238276
Hawaii,DDS-NBDS,32.27480271666667,5.4319500000000005,14.584153484284533
Iowa,DDS-NBDS,915.3964652850004,21.235741666666698,2.2326095239650536
Idaho,DDS-NBDS,6763.613712736667,57.901050000000005,21.9757044145935
