state,model,MSE,MAE,MAPE
Louisiana,GT-DeepCOVID,195916.9885564146,232.57557685185182,8.217115987723162
Massachusetts,GT-DeepCOVID,257362.29969615946,312.5845525000001,5.092705781230029
Maryland,GT-DeepCOVID,35919.6833442162,138.9639435185185,5.421825898523095
Maine,GT-DeepCOVID,124.85475743189399,7.522227272727273,7.702194386658511
Michigan,GT-DeepCOVID,124471.88062903861,251.421003030303,4.351158181700931
Minnesota,GT-DeepCOVID,12680.296477457821,86.4883958333333,7.2979440250450285
Missouri,GT-DeepCOVID,8675.946660238214,68.01166553030303,7.660121309923451
Mississippi,GT-DeepCOVID,16765.278524808506,92.62857666666667,9.336918099171271
Montana,GT-DeepCOVID,22.331216638446968,3.260955681818182,11.506681624921216
North Carolina,GT-DeepCOVID,15386.494351718644,103.750653125,7.98884526131842
North Dakota,GT-DeepCOVID,143.87798416095833,8.634657083333334,11.707541581115837
Nebraska,GT-DeepCOVID,684.2217516327777,21.718390277777775,10.67622394100526
New Hampshire,GT-DeepCOVID,1526.0693554486666,27.92097666666667,9.820159419318573
New Jersey,GT-DeepCOVID,857660.6505578468,772.75070625,5.844357689388824
New Mexico,GT-DeepCOVID,2208.565502353583,38.79787083333333,9.126755222290559
Nevada,GT-DeepCOVID,2247.177522072143,38.925574999999995,7.240767202536082
New York,GT-DeepCOVID,10132652.735215006,1413.2192541666668,4.923085509942317
Ohio,GT-DeepCOVID,96620.84959146977,266.39464250000003,10.832428249894756
Oklahoma,GT-DeepCOVID,2830.70330314559,34.479203125000005,9.586051686458473
Oregon,GT-DeepCOVID,382.2279096692083,15.96991208333333,7.6030407831035856
Pennsylvania,GT-DeepCOVID,362819.14805094857,380.087424404762,7.373781205964149
Rhode Island,GT-DeepCOVID,25942.72606208079,92.29324305555555,12.055594920307687
South Carolina,GT-DeepCOVID,40761.60266558547,125.33931759259261,18.487483694126468
South Dakota,GT-DeepCOVID,457.10000602475003,13.301951666666664,19.212769448196138
Tennessee,GT-DeepCOVID,5696.224068732915,54.114146666666656,8.786408279972573
Texas,GT-DeepCOVID,203468.88983815513,292.94768229166664,10.311875534181851
Utah,GT-DeepCOVID,2194.010156806458,31.843472916666666,22.905548729489933
Virginia,GT-DeepCOVID,16559.3220322805,108.74962833333332,7.122682086486544
Vermont,GT-DeepCOVID,8.4842260515,2.1918041666666666,3.9590480363779292
Washington,GT-DeepCOVID,10434.522959463335,86.0685375,6.78176266387293
Wisconsin,GT-DeepCOVID,8783.145449226065,71.29245231481482,9.672261498793462
West Virginia,GT-DeepCOVID,97.77564233475,7.601174166666667,8.82351241753896
Wyoming,GT-DeepCOVID,22.718718327166666,3.289111666666667,17.722571128618117
US,CU-scenario_mid,44209605.806250006,4331.229166666666,3.7110459833050498
Alaska,CU-scenario_mid,159.83437500000005,5.036458333333333,44.59446851657331
Alabama,CU-scenario_mid,46564.60989583333,150.90989583333337,17.472789481117765
Arkansas,CU-scenario_mid,24822.712499999998,75.84895833333333,27.914018237775416
Arizona,CU-scenario_mid,310166.50312500005,294.04687499999994,18.646656568167113
California,CU-scenario_mid,737879.5223958335,591.1911458333333,11.793961585733586
Colorado,CU-scenario_mid,20828.146354166667,63.898437499999986,4.778268405883868
Connecticut,CU-scenario_mid,137628.5119791667,168.2286458333334,5.270932687107126
Delaware,CU-scenario_mid,20569.252604166664,77.78072916666667,23.456394477907814
Florida,CU-scenario_mid,3220169.088541667,921.7593750000001,24.8663561958128
Georgia,CU-scenario_mid,108866.77864583333,237.26302083333331,9.650932335890477
Hawaii,CU-scenario_mid,591.9911458333333,5.9078125,29.280380083882406
Iowa,CU-scenario_mid,33689.94947916667,110.88697916666668,20.566289119464003
Idaho,CU-scenario_mid,598.9505208333334,14.3046875,14.807079258951896
Illinois,CU-scenario_mid,201177.1786458333,254.71510416666663,5.296027271386915
Indiana,CU-scenario_mid,135418.60885416667,167.23593749999998,8.841753514984855
Kansas,CU-scenario_mid,3243.7989583333338,35.098958333333336,14.107466260969789
Kentucky,CU-scenario_mid,8822.182291666672,49.29166666666667,11.199002364666145
Louisiana,CU-scenario_mid,72854.71145833335,168.971875,6.143230029127738
Massachusetts,CU-scenario_mid,697485.2406249999,369.5604166666667,6.344907413708747
Maryland,CU-scenario_mid,88213.44322916666,157.5234375,7.0650341827188035
Maine,CU-scenario_mid,1125.396875,18.905208333333334,20.82829417725917
Michigan,CU-scenario_mid,144455.78333333338,235.82187500000006,4.3360445392672515
Minnesota,CU-scenario_mid,443995.52604166657,310.68125000000003,27.484105788673972
Missouri,CU-scenario_mid,12611.268750000001,79.64791666666666,8.976773879548006
Mississippi,CU-scenario_mid,31485.767187499998,109.46197916666667,14.972918390747258
Montana,CU-scenario_mid,1803.4109374999996,9.344270833333331,48.83307674290623
North Carolina,CU-scenario_mid,562114.9744791667,479.6994791666667,40.68045384389077
North Dakota,CU-scenario_mid,1233.0614583333336,16.292708333333334,28.10028577642859
Nebraska,CU-scenario_mid,103169.79947916664,118.72552083333336,60.1585813878255
New Hampshire,CU-scenario_mid,2452.7453125000006,21.608854166666664,10.578946040415769
New Jersey,CU-scenario_mid,1454930.1177083333,804.8729166666666,6.661934454284042
New Mexico,CU-scenario_mid,4505.862499999999,42.965625,12.688176461844991
Nevada,CU-scenario_mid,15244.65260416667,74.5421875,15.104815888790299
New York,CU-scenario_mid,2202347.079166667,858.3760416666667,2.9500049248291664
Ohio,CU-scenario_mid,122958.1505208333,189.89114583333333,8.927718965907282
Oklahoma,CU-scenario_mid,8209.316145833334,50.86510416666666,13.911643128054738
Oregon,CU-scenario_mid,9380.759895833333,35.52447916666667,20.448399027686534
Pennsylvania,CU-scenario_mid,155076.09114583334,230.4234375,4.748129645240161
Rhode Island,CU-scenario_mid,56286.79895833333,127.39687500000002,21.49519941033576
South Carolina,CU-scenario_mid,130836.23072916667,185.42135416666667,21.754978917692476
South Dakota,CU-scenario_mid,8627.068229166669,37.841145833333336,77.19247567294396
Tennessee,CU-scenario_mid,52804.76458333333,159.096875,33.246994048583645
Texas,CU-scenario_mid,1107254.2291666663,568.6104166666667,21.32593334603488
Utah,CU-scenario_mid,11242.030729166667,71.87656249999999,54.62155482205607
Virginia,CU-scenario_mid,241868.6979166667,230.07812499999997,15.660723883405023
Vermont,CU-scenario_mid,2821.80625,8.807291666666668,16.713695801591662
Washington,CU-scenario_mid,48654.6671875,84.4130208333333,7.5822359622901825
Wisconsin,CU-scenario_mid,46045.01718750001,134.79114583333333,20.57445736350075
West Virginia,CU-scenario_mid,503.86770833333344,13.905208333333333,18.95583764334948
Wyoming,CU-scenario_mid,30.079687499999995,3.5817708333333327,25.779417235644264
Illinois,NotreDame-FRED,1199707.5156249998,755.8680555555553,11.667348187890205
Indiana,NotreDame-FRED,253698.4388888889,314.4597222222222,12.849060529053139
Kentucky,NotreDame-FRED,8984.131076388889,58.884374999999984,10.501357333601838
Michigan,NotreDame-FRED,1205919.390277778,543.6708333333332,9.042324866602916
Minnesota,NotreDame-FRED,102597.67812500002,232.53750000000002,17.132794872883455
Ohio,NotreDame-FRED,359599.51770833327,391.93402777777777,14.540244256702152
Wisconsin,NotreDame-FRED,28536.99079861111,96.70937500000001,12.549115302550021
Illinois,UChicago-CovidIL_30_+,2973437.4945175005,1518.3665,25.617025877775035
US,NotreDame-mobility,29693848.11937619,4018.5385869069214,2.8666168096929803
Alaska,NotreDame-mobility,22.644341814396295,3.212138833388834,17.08104518306287
Alabama,NotreDame-mobility,12370.31973337931,91.62564447897776,6.911440594445045
Arkansas,NotreDame-mobility,1305.9506969419272,27.75518497375639,7.761127654481695
Arizona,NotreDame-mobility,85068.03743865846,248.32130801297467,8.772149047793985
California,NotreDame-mobility,317846.31218566454,437.28667684167687,5.597302945065718
Colorado,NotreDame-mobility,670.1609656551126,22.62961988628654,1.2875938046032527
Connecticut,NotreDame-mobility,605.5027275393879,21.69889308222634,0.49517705153774616
Delaware,NotreDame-mobility,1309.5188916963366,21.432058338486918,3.845722209920796
Florida,NotreDame-mobility,264946.4764047312,390.2962800779468,7.465267077831752
Georgia,NotreDame-mobility,40755.20865371464,143.479271592605,4.307925723685486
Guam,NotreDame-mobility,2.105812471651633,0.9917132867132867,19.834265734265735
Hawaii,NotreDame-mobility,4.6389547282919334,1.7956872756872755,7.411603852196519
Iowa,NotreDame-mobility,963.5396657630256,22.950900349650343,2.8787695829409454
Idaho,NotreDame-mobility,235.70967770832,12.10014305139305,9.240059857405608
Illinois,NotreDame-mobility,10121.581333327416,80.39001640334959,1.0980465053840667
Indiana,NotreDame-mobility,1496.2326975792587,34.339395727729084,1.214859484787357
Kansas,NotreDame-mobility,112.67975960785631,9.344015359640363,2.9800314441504487
Kentucky,NotreDame-mobility,864.2671765444189,22.401124122790787,3.3849465977118087
Louisiana,NotreDame-mobility,15033.56795117976,96.29921498254832,2.6723279231085777
Massachusetts,NotreDame-mobility,4882.7517721307795,59.42584193584197,0.7085281160345985
Maryland,NotreDame-mobility,1591.9658351904002,31.78957961791283,0.9475368299434855
Maine,NotreDame-mobility,5.530390909392728,2.0497562754705623,1.7625011421044223
Michigan,NotreDame-mobility,4240.828224044035,52.46655646822317,0.8247244537276422
Minnesota,NotreDame-mobility,583.4467682199968,20.917244977244962,1.3296880901457797
Missouri,NotreDame-mobility,774.427852820424,22.849520479520468,1.992305764415807
Mississippi,NotreDame-mobility,9139.233892837936,76.50976753405324,5.5967724975788204
Montana,NotreDame-mobility,113.78228987240978,7.734366902938332,19.284757714219932
