state,model,MSE,MAE,MAPE
US,CovidAnalytics-DELPHI,14219834.129487175,2664.7141025641026,2.2585183376466293
Alaska,CovidAnalytics-DELPHI,4.817857142857143,1.632142857142857,12.39147464541372
Alabama,CovidAnalytics-DELPHI,12338.67619047619,83.76190476190477,10.262594194363649
Arkansas,CovidAnalytics-DELPHI,2415.9011904761905,35.90833333333334,16.91389655122925
Arizona,CovidAnalytics-DELPHI,478745.90357142856,384.3916666666667,21.87901576584766
California,CovidAnalytics-DELPHI,211728.57976190475,326.672619047619,5.015511404566668
Colorado,CovidAnalytics-DELPHI,11266.40238095238,73.7404761904762,5.091598721179889
Connecticut,CovidAnalytics-DELPHI,453915.5833333333,304.66190476190474,8.129102393538536
Delaware,CovidAnalytics-DELPHI,2490.142857142858,36.13809523809524,8.431374576208933
Florida,CovidAnalytics-DELPHI,289622.9726190476,366.7702380952381,9.862188451866144
Georgia,CovidAnalytics-DELPHI,115998.40595238097,278.2083333333333,11.525261833485018
Hawaii,CovidAnalytics-DELPHI,10.54047619047619,2.4571428571428564,12.128466433806992
Iowa,CovidAnalytics-DELPHI,53737.73333333333,110.20238095238095,20.7590194509237
Idaho,CovidAnalytics-DELPHI,136.26904761904763,7.669047619047619,7.9213872298295485
Illinois,CovidAnalytics-DELPHI,437320.61428571434,477.7333333333334,8.319102195294054
Indiana,CovidAnalytics-DELPHI,13993.217857142856,73.19404761904762,3.3276952476263673
Kansas,CovidAnalytics-DELPHI,25113.870238095238,93.91547619047618,41.525204161728475
Kentucky,CovidAnalytics-DELPHI,1524.3654761904763,28.646428571428576,6.442856625522787
Louisiana,CovidAnalytics-DELPHI,94066.49523809522,241.34999999999997,8.149886075116198
Massachusetts,CovidAnalytics-DELPHI,1579700.480952381,716.2523809523809,10.386029962620581
Maryland,CovidAnalytics-DELPHI,141705.93214285717,244.94166666666666,8.880425157468446
Maine,CovidAnalytics-DELPHI,238.7678571428571,10.034523809523808,10.157986190304808
Michigan,CovidAnalytics-DELPHI,39442.27261904762,170.41785714285714,2.845521823143345
Minnesota,CovidAnalytics-DELPHI,794066.2035714284,422.61309523809524,34.77604487587654
Missouri,CovidAnalytics-DELPHI,9437.344047619046,71.08214285714286,8.607523283791837
Mississippi,CovidAnalytics-DELPHI,2959.165476190476,41.23452380952381,4.389330077230561
Montana,CovidAnalytics-DELPHI,49.99166666666667,4.958333333333334,17.800778157687937
North Carolina,CovidAnalytics-DELPHI,131342.48571428572,266.45714285714286,19.28682385523557
North Dakota,CovidAnalytics-DELPHI,147.0654761904762,8.579761904761904,12.239016580870677
Nebraska,CovidAnalytics-DELPHI,51891.4761904762,118.72380952380955,66.11543069309876
New Hampshire,CovidAnalytics-DELPHI,1561.5702380952384,29.320238095238096,10.292529656590206
New Jersey,CovidAnalytics-DELPHI,1327197.4011904763,753.2392857142856,5.349337060397878
New Mexico,CovidAnalytics-DELPHI,907.2392857142856,19.76071428571429,4.912257680058412
Nevada,CovidAnalytics-DELPHI,1950.3880952380953,28.702380952380953,5.164698631657367
New York,CovidAnalytics-DELPHI,1829277.8488095237,1056.0511904761904,3.4557170465333953
Ohio,CovidAnalytics-DELPHI,130642.81547619046,220.61785714285716,8.541180023185563
Oklahoma,CovidAnalytics-DELPHI,1682.1571428571428,35.83571428571428,9.383939955243244
Oregon,CovidAnalytics-DELPHI,187.47500000000005,10.979761904761904,5.9529164191770025
Pennsylvania,CovidAnalytics-DELPHI,251339.00833333333,351.327380952381,6.047930704621651
Rhode Island,CovidAnalytics-DELPHI,5703.280952380954,47.76428571428572,6.4681318348637475
South Carolina,CovidAnalytics-DELPHI,17818.70357142857,93.4702380952381,12.262740064457727
South Dakota,CovidAnalytics-DELPHI,118.56190476190477,8.285714285714285,12.150082421331277
Tennessee,CovidAnalytics-DELPHI,4252.071428571428,50.714285714285715,10.148635187133594
Texas,CovidAnalytics-DELPHI,103357.33690476192,228.93928571428572,8.91002367070515
Utah,CovidAnalytics-DELPHI,485.84999999999997,16.995238095238097,11.709012979463793
Virginia,CovidAnalytics-DELPHI,91258.55595238096,214.43214285714288,14.756473756508148
Vermont,CovidAnalytics-DELPHI,11.951190476190476,2.2154761904761906,4.0523328145183495
Washington,CovidAnalytics-DELPHI,12617.226190476193,86.84285714285716,7.17577946727518
Wisconsin,CovidAnalytics-DELPHI,20322.549999999996,110.03809523809524,16.409621490434944
West Virginia,CovidAnalytics-DELPHI,174.30714285714288,9.945238095238096,11.202802377543204
Wyoming,CovidAnalytics-DELPHI,17.097619047619045,3.2095238095238092,18.755469409986222
Alaska,CovidActNow-SEIR_CAN,958.4055899124011,22.24056612293051,131.46874825854593
Alabama,CovidActNow-SEIR_CAN,7760.925906344205,74.037548277585,7.020277450995036
Arkansas,CovidActNow-SEIR_CAN,22040.666274218638,111.54035780964054,36.38987252918597
Arizona,CovidActNow-SEIR_CAN,283553.5381088113,305.9487726924717,12.878192270636546
California,CovidActNow-SEIR_CAN,4367980.270578822,1660.9631171799142,24.540445507313358
Colorado,CovidActNow-SEIR_CAN,4458.127088009551,55.946171172965045,3.316718285704269
Connecticut,CovidActNow-SEIR_CAN,6298.610724033204,54.622586353449286,1.2781859977768661
Delaware,CovidActNow-SEIR_CAN,1823.015501941191,36.46109282915581,7.424278021169043
Florida,CovidActNow-SEIR_CAN,1302231.6436709682,565.7226896356705,11.740680085927403
Georgia,CovidActNow-SEIR_CAN,522311.5316048437,390.003853297483,12.337412052884337
Hawaii,CovidActNow-SEIR_CAN,236.4659616019814,9.732188947941369,47.363345691667256
Iowa,CovidActNow-SEIR_CAN,7891.75934746178,62.05572978453163,8.818963170315474
Idaho,CovidActNow-SEIR_CAN,905.5676515434279,27.059901257873957,27.198493157675614
Illinois,CovidActNow-SEIR_CAN,83773.82567612076,245.1925038794981,3.493555180784734
Indiana,CovidActNow-SEIR_CAN,24882.775861821345,133.8819364522073,5.053397878553946
Kansas,CovidActNow-SEIR_CAN,1322.1828873201157,26.762530149813937,9.05987816618513
Kentucky,CovidActNow-SEIR_CAN,26201.339178775514,148.68292873581453,25.447048049908638
Louisiana,CovidActNow-SEIR_CAN,12697.465601441956,94.3494062357465,2.867617980701742
Massachusetts,CovidActNow-SEIR_CAN,17561.979445192363,90.31306518380644,1.1337435880563034
Maryland,CovidActNow-SEIR_CAN,105665.60487993775,238.52937802873575,7.603678736138538
Maine,CovidActNow-SEIR_CAN,191.52143767914487,10.57555132102053,9.929542588377387
Michigan,CovidActNow-SEIR_CAN,49959.56096170224,179.6207021507059,2.904159415462749
Minnesota,CovidActNow-SEIR_CAN,36874.185004389685,130.73494207412125,8.897624240148344
Missouri,CovidActNow-SEIR_CAN,200167.11921128604,348.34358729830984,32.2979369975921
Mississippi,CovidActNow-SEIR_CAN,9708.48098901752,79.78733933201792,7.623082534663799
Montana,CovidActNow-SEIR_CAN,568.9039694732794,13.459949857507704,56.57112557826872
North Carolina,CovidActNow-SEIR_CAN,32667.927839436787,147.67723075705553,10.016203149442997
North Dakota,CovidActNow-SEIR_CAN,964.4603858444505,27.486487314262785,34.10505636567602
Nebraska,CovidActNow-SEIR_CAN,2456.5263184561736,35.53861364012509,13.718899651242443
New Hampshire,CovidActNow-SEIR_CAN,469.11804063483294,18.700647066622118,5.235487148039662
New Jersey,CovidActNow-SEIR_CAN,2177368.8575705457,1108.3290026808995,7.31484436556074
New Mexico,CovidActNow-SEIR_CAN,101429.89934806517,124.9488192598396,24.9277688067676
Nevada,CovidActNow-SEIR_CAN,1474716.659709796,552.562211868907,103.42700818212806
New York,CovidActNow-SEIR_CAN,392031.64383005945,569.2701173896963,1.7789136679111532
Ohio,CovidActNow-SEIR_CAN,3054.3328853208704,35.709236496352645,1.2557613580947125
Oklahoma,CovidActNow-SEIR_CAN,48925.715204808344,135.97664599253008,30.883302236766767
Oregon,CovidActNow-SEIR_CAN,15314.782143452574,94.4559376264292,42.76180289273118
Pennsylvania,CovidActNow-SEIR_CAN,40111.79006864068,118.67675189641332,1.7863323268324838
Rhode Island,CovidActNow-SEIR_CAN,1245.3002430513457,25.438127400930576,2.734879684505537
South Carolina,CovidActNow-SEIR_CAN,124787.63635599268,246.97941907215034,25.05224239884253
South Dakota,CovidActNow-SEIR_CAN,437.0434447059395,18.321957163941857,19.60820448645293
Tennessee,CovidActNow-SEIR_CAN,10115.530556643269,59.66699988405503,7.597253107001478
Texas,CovidActNow-SEIR_CAN,1082325.3628329248,562.8616545829767,15.762896865981602
Utah,CovidActNow-SEIR_CAN,63750.969509183335,156.32553736250753,82.23110589399138
Virginia,CovidActNow-SEIR_CAN,113977.40884810383,275.6872937636135,15.79828142596308
Vermont,CovidActNow-SEIR_CAN,211.10926169013774,11.773333591585217,21.05758211974416
Washington,CovidActNow-SEIR_CAN,7450.392401797168,63.74343085067924,4.690472115753407
Wisconsin,CovidActNow-SEIR_CAN,25069.04280615775,114.47614463806367,14.825906591162141
West Virginia,CovidActNow-SEIR_CAN,3278.0711086595356,36.44247778328885,37.97359019118788
Wyoming,CovidActNow-SEIR_CAN,8.757594878892366,2.4033831222755984,11.334924050669574
US,GT-DeepCOVID,19796779.425946917,2565.823499305556,2.21232062328053
Alaska,GT-DeepCOVID,367.0478848866667,5.614838333333333,42.37527835842671
